시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
서울특별시 강남구 논현동,107-44,107,44,우민,74.758,202106,11,130000 ,6,2002,언주로136길 21,
서울특별시 강남구 논현동,180-6,180,6,우성,110.1,202103,16,105000 ,1,2004,강남대로120길 58,
서울특별시 강남구 논현동,Jun-44,44,6,은탑리더스카운티,109.36,202105,21,130000 ,4,2003,학동로9길 15,
서울특별시 강남구 논현동,108-2,108,2,제이빌,75.12,202102,9,95000 ,5,2004,학동로43길 30,
서울특별시 강남구 논현동,Aug-44,44,8,지고하임(101동),80.4,202104,24,98000 ,1,2003,학동로9길 21,
서울특별시 강남구 논현동,Sep-44,44,9,지고하임(102동),77.7,202101,16,90000 ,4,2003,강남대로136길 40,
서울특별시 강남구 논현동,Mar-62,62,3,"청학아파트 에이동,비동,씨동",97.18,202101,23,140000 ,6,1976,도산대로 232,
서울특별시 강남구 논현동,Mar-62,62,3,"청학아파트 에이동,비동,씨동",85.12,202101,26,119000 ,2,1976,도산대로 232,
서울특별시 강남구 논현동,Mar-62,62,3,"청학아파트 에이동,비동,씨동",85.12,202103,18,130000 ,4,1976,도산대로 232,
서울특별시 강남구 논현동,Mar-62,62,3,"청학아파트 에이동,비동,씨동",85.12,202107,28,135000 ,4,1976,도산대로 232,
서울특별시 강남구 논현동,Jul-79,79,7,한양빌라트,104.64,202107,29,124500 ,7,1998,논현로140길 22,
서울특별시 강남구 논현동,221-7,221,7,한양수자인어반게이트,16.2,202101,6,24000 ,2,2013,봉은사로29길 35,
서울특별시 강남구 논현동,221-7,221,7,한양수자인어반게이트,16.2,202103,3,20000 ,5,2013,봉은사로29길 35,
서울특별시 강남구 논현동,221-7,221,7,한양수자인어반게이트,16.2,202103,6,20200 ,8,2013,봉은사로29길 35,
서울특별시 강남구 논현동,221-7,221,7,한양수자인어반게이트,16.2,202103,26,22000 ,9,2013,봉은사로29길 35,
서울특별시 강남구 논현동,221-7,221,7,한양수자인어반게이트,16.2,202105,21,14200 ,2,2013,봉은사로29길 35,
서울특별시 강남구 논현동,105-4,105,4,한진로즈힐,84.94,202105,8,173500 ,8,2004,도산대로46길 21,
서울특별시 강남구 논현동,194-23,194,23,한화꿈에그린2차,117.335,202103,6,160000 ,6,2006,봉은사로21길 19,
서울특별시 강남구 논현동,194-23,194,23,한화꿈에그린2차,83.7,202106,14,132000 ,5,2006,봉은사로21길 19,
서울특별시 강남구 논현동,261-8,261,8,현대넥서스 A동,242.48,202104,5,180000 ,6,1997,학동로42길 60,
서울특별시 강남구 논현동,261-7,261,7,현대넥서스 B동,194.92,202105,24,185000 ,7,2000,언주로122길 6,
서울특별시 강남구 대치동,503,503,0,개포우성1,84.81,202101,2,285000 ,12,1983,선릉로 120,20210426
서울특별시 강남구 대치동,503,503,0,개포우성1,84.81,202101,2,285000 ,12,1983,선릉로 120,
서울특별시 강남구 대치동,503,503,0,개포우성1,84.81,202101,2,285000 ,12,1983,선릉로 120,20210414
서울특별시 강남구 대치동,503,503,0,개포우성1,127.61,202103,31,371000 ,4,1983,선릉로 120,
서울특별시 강남구 대치동,503,503,0,개포우성1,84.81,202104,28,300000 ,5,1983,선릉로 120,
서울특별시 강남구 대치동,503,503,0,개포우성1,127.61,202105,7,390000 ,8,1983,선릉로 120,
서울특별시 강남구 대치동,503,503,0,개포우성1,127.61,202105,7,390000 ,8,1983,선릉로 120,20210603
서울특별시 강남구 대치동,503,503,0,개포우성1,84.81,202106,25,294000 ,15,1983,선릉로 120,
서울특별시 강남구 대치동,503,503,0,개포우성1,84.81,202107,1,280000 ,13,1983,선릉로 120,
서울특별시 강남구 대치동,503,503,0,개포우성1,127.61,202107,3,402000 ,9,1983,선릉로 120,
서울특별시 강남구 대치동,500,500,0,개포우성2,127.78,202102,23,378000 ,11,1984,선릉로 120,
서울특별시 강남구 대치동,500,500,0,개포우성2,84.69,202104,20,295000 ,13,1984,선릉로 120,
서울특별시 강남구 대치동,500,500,0,개포우성2,84.69,202105,22,289000 ,1,1984,선릉로 120,
서울특별시 강남구 대치동,1017-1,1017,1,노빌리티빌리지,168.04,202101,30,225000 ,2,1999,삼성로51길 10-13,
서울특별시 강남구 대치동,891-26,891,26,대우아이빌멤버스(891-26),35.236,202101,14,33500 ,11,2003,삼성로85길 42,
서울특별시 강남구 대치동,891-26,891,26,대우아이빌멤버스(891-26),54.966,202104,14,65000 ,12,2003,삼성로85길 42,
서울특별시 강남구 대치동,891-26,891,26,대우아이빌멤버스(891-26),35.236,202106,3,33900 ,9,2003,삼성로85길 42,
서울특별시 강남구 대치동,891-23,891,23,대우아이빌명문가(891-23),33.06,202104,7,30000 ,11,2004,선릉로90길 56,
서울특별시 강남구 대치동,891-23,891,23,대우아이빌명문가(891-23),33.06,202104,19,28000 ,8,2004,선릉로90길 56,
서울특별시 강남구 대치동,891-28,891,28,대치동우정에쉐르1,59.98,202104,17,68000 ,9,2004,삼성로85길 38,
서울특별시 강남구 대치동,891-28,891,28,대치동우정에쉐르1,59.96,202105,3,77800 ,6,2004,삼성로85길 38,
서울특별시 강남구 대치동,1014-3,1014,3,대치삼성,59.88,202101,14,187000 ,3,2000,도곡로78길 22,
서울특별시 강남구 대치동,1014-3,1014,3,대치삼성,97.35,202101,27,270000 ,8,2000,도곡로78길 22,
서울특별시 강남구 대치동,888,888,0,대치아이파크,114.97,202102,18,315000 ,8,2008,선릉로 222,
서울특별시 강남구 대치동,888,888,0,대치아이파크,119.58,202104,17,335000 ,12,2008,선릉로 222,
서울특별시 강남구 대치동,888,888,0,대치아이파크,59.96,202107,9,226000 ,2,2008,선릉로 222,
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,202102,8,227000 ,7,1984,영동대로 230,
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,202102,8,227000 ,7,1984,영동대로 230,20210215
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,202102,23,233500 ,12,1984,영동대로 230,
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,202104,8,233000 ,8,1984,영동대로 230,
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,202104,10,228000 ,6,1984,영동대로 230,
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,202105,17,228000 ,9,1984,영동대로 230,
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,202106,7,233000 ,8,1984,영동대로 230,
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",115.59,202107,10,285000 ,9,1984,영동대로 230,
서울특별시 강남구 대치동,63,63,0,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",115.59,202107,22,285000 ,3,1984,영동대로 230,
서울특별시 강남구 대치동,907-2,907,2,대치한신휴플러스,84.99,202106,9,157000 ,2,2005,선릉로76길 12,
서울특별시 강남구 대치동,974,974,0,대치현대,59.82,202101,20,164000 ,21,1999,삼성로64길 5,
서울특별시 강남구 대치동,974,974,0,대치현대,59.82,202106,7,170000 ,13,1999,삼성로64길 5,
서울특별시 강남구 대치동,670,670,0,동부센트레빌,145.83,202102,2,389000 ,3,2005,선릉로 206,
서울특별시 강남구 대치동,670,670,0,동부센트레빌,145.83,202102,3,392000 ,21,2005,선릉로 206,
서울특별시 강남구 대치동,670,670,0,동부센트레빌,161.47,202103,20,450000 ,14,2005,선릉로 206,
서울특별시 강남구 대치동,670,670,0,동부센트레빌,161.47,202105,2,440000 ,8,2005,선릉로 206,
서울특별시 강남구 대치동,670,670,0,동부센트레빌,161.47,202105,11,423000 ,6,2005,선릉로 206,
서울특별시 강남구 대치동,670,670,0,동부센트레빌,121.74,202107,14,390000 ,17,2005,선릉로 206,
서울특별시 강남구 대치동,985,985,0,래미안 대치 하이스턴,110.39,202104,30,285000 ,10,1989,도곡로93길 12,
서울특별시 강남구 대치동,985,985,0,래미안 대치 하이스턴,110.39,202105,26,300000 ,13,1989,도곡로93길 12,
서울특별시 강남구 대치동,1027,1027,0,래미안대치팰리스,151.31,202104,1,535000 ,25,2015,삼성로51길 35,
서울특별시 강남구 대치동,1027,1027,0,래미안대치팰리스,84.97,202105,1,303000 ,6,2015,삼성로51길 37,
서울특별시 강남구 대치동,1027,1027,0,래미안대치팰리스,84.98,202105,22,304000 ,2,2015,삼성로51길 37,
서울특별시 강남구 대치동,1027,1027,0,래미안대치팰리스,84.99,202105,29,304000 ,10,2015,삼성로51길 37,
서울특별시 강남구 대치동,1027,1027,0,래미안대치팰리스,114.15,202106,3,440000 ,21,2015,삼성로51길 37,
서울특별시 강남구 대치동,1027,1027,0,래미안대치팰리스,84.97,202106,18,312000 ,17,2015,삼성로51길 37,
서울특별시 강남구 대치동,1027,1027,0,래미안대치팰리스,94.5,202107,9,369000 ,19,2015,삼성로51길 37,
서울특별시 강남구 대치동,1027,1027,0,래미안대치팰리스,84.99,202107,14,308000 ,5,2015,삼성로51길 37,
서울특별시 강남구 대치동,1016-2,1016,2,삼성3차,150.03,202101,7,243000 ,2,2000,도곡로78길 13,
서울특별시 강남구 대치동,506,506,0,선경1차(1동-7동),117.7,202103,31,327000 ,8,1983,삼성로 151,
서울특별시 강남구 대치동,506,506,0,선경1차(1동-7동),136.68,202105,13,362000 ,14,1983,삼성로 151,
서울특별시 강남구 대치동,506,506,0,선경1차(1동-7동),136.68,202107,7,410000 ,6,1983,삼성로 151,
서울특별시 강남구 대치동,506,506,0,선경2차(8동-12동),127.75,202105,5,368000 ,15,1985,삼성로 151,
서울특별시 강남구 대치동,890-49,890,49,선릉역대우아이빌(890-49),28.34,202104,21,23500 ,15,2004,테헤란로64길 9,
서울특별시 강남구 대치동,929-8,929,8,세연파크뷰,83.58,202104,22,164000 ,3,2002,삼성로63길 16-5,
서울특별시 강남구 대치동,65,65,0,쌍용대치2,120.76,202103,9,290000 ,7,1983,영동대로 220,
서울특별시 강남구 대치동,65,65,0,쌍용대치2,120.76,202106,25,305000 ,7,1983,영동대로 220,
서울특별시 강남구 대치동,66,66,0,"쌍용대치아파트1동, 2동, 3동, 5동, 6동",128.03,202103,6,300000 ,14,1983,영동대로 210,
서울특별시 강남구 대치동,66,66,0,"쌍용대치아파트1동, 2동, 3동, 5동, 6동",148.8,202103,29,324000 ,15,1983,영동대로 210,
서울특별시 강남구 대치동,66,66,0,"쌍용대치아파트1동, 2동, 3동, 5동, 6동",83.56,202105,20,240000 ,14,1983,영동대로 210,
서울특별시 강남구 대치동,66,66,0,"쌍용대치아파트1동, 2동, 3동, 5동, 6동",83.56,202105,29,237500 ,7,1983,영동대로 210,
서울특별시 강남구 대치동,66,66,0,"쌍용대치아파트1동, 2동, 3동, 5동, 6동",83.56,202106,30,248000 ,3,1983,영동대로 210,
서울특별시 강남구 대치동,66,66,0,"쌍용대치아파트1동, 2동, 3동, 5동, 6동",128.03,202107,2,313000 ,14,1983,영동대로 210,
서울특별시 강남구 대치동,950,950,0,우정에쉐르,97.85,202102,25,150000 ,4,2004,영동대로85길 17,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202101,19,232000 ,3,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202101,19,214500 ,13,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202101,22,237000 ,11,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202101,26,217000 ,5,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202101,26,242000 ,9,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202102,2,217000 ,7,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202102,9,240000 ,9,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202102,10,220000 ,5,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202102,18,218000 ,6,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202102,24,245000 ,6,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202103,2,224000 ,8,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202103,2,232000 ,6,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202103,8,220000 ,7,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202103,24,245000 ,11,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202104,1,248000 ,9,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202104,6,217500 ,8,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202104,7,210000 ,14,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202104,8,235000 ,5,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202104,22,215200 ,1,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202104,23,250000 ,13,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202104,27,224500 ,6,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202105,3,219000 ,7,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202105,11,225000 ,7,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202105,21,228000 ,5,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202105,27,240000 ,10,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202106,2,224800 ,8,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202106,9,260000 ,6,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202106,10,254000 ,10,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202106,10,230000 ,10,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202106,15,258000 ,10,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202106,18,228000 ,11,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202106,22,220000 ,2,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202106,22,230000 ,12,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202106,24,215000 ,14,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202107,2,260000 ,11,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202107,9,215000 ,1,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202107,10,258000 ,4,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202107,12,222000 ,4,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202107,13,225000 ,5,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,76.79,202107,16,230000 ,9,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202107,17,246500 ,2,1979,삼성로 212,
서울특별시 강남구 대치동,316,316,0,은마,84.43,202107,23,256700 ,11,1979,삼성로 212,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),59.83,202101,9,77000 ,13,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),35.51,202101,23,43700 ,14,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),29.63,202101,26,31800 ,4,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),35.51,202102,15,43300 ,17,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),65.24,202102,18,55000 ,6,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),33.11,202102,25,34500 ,4,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),59.83,202103,13,79000 ,16,2004,테헤란로 428,
서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),65.24,202103,13,55000 ,9,2004,테헤란로 428,
